,word,average/std,percent_std,rating,word_count,divisor,percent,type,normilization_divisor,normilized_percent,mean,median,mode,zeros,total_word_count,percent_average
65010,intellect,1.0667351292221618,3.371829684337957e-05,,,,,1,0.0003596849174037372,0.0,6.8943487975488775,11,6,5,38.0,3596.849174037374
65021,tgs,0.5039645258724056,8.136892050432741e-05,,,,,1,0.00041007049442712826,0.0,10.112246057366088,11,11,6,38.0,4100.704944271282
65032,this'll,1.1935067660782863,3.522539395622874e-05,,,,,1,0.00042041746024532175,0.0,5.94992404190082,11,3,5,38.0,4204.174602453218
65043,distinguishes,1.5456910406963462,3.6660822394719285e-05,,,,,1,0.0005666630472007756,0.0,6.3128802152149035,11,3,3,38.0,5666.630472007756
65054,rocked,1.0682886011532031,4.1242610096060134e-05,,,,,1,0.00044059010247427064,0.0,7.500495116195796,11,4,3,38.0,4405.901024742707
65065,gboh,0.7870070102342387,7.44389802523054e-05,,,,,1,0.000585839992932524,0.0,4.99989854704057,11,2,4,38.0,5858.39992932524
65076,vain,0.9741108026236998,0.00010581794497962167,,,,,1,0.001030784033160898,0.0,4.131778955042744,11,3,2,38.0,10307.840331608975
65087,muse,0.5405791970479379,6.810888635121345e-05,,,,,1,0.0003681824709556821,0.0,10.1970551379086,11,11,5,38.0,3681.8247095568227
65098,toad,0.983283037716137,6.516047284241716e-05,,,,,1,0.000640711876755118,0.0,5.131094332213487,11,2,3,38.0,6407.118767551179
65109,demographic,1.0180928148901245,5.416286346583487e-05,,,,,1,0.000551428221284413,0.0,6.4683967348338856,11,4,3,38.0,5514.282212844129
65120,themey,1.130657944004486,2.4395343166177325e-05,,,,,1,0.00027582788547553944,0.0,8.268325489314812,11,7,5,38.0,2758.278854755394
65131,scheduled,0.9557513366166259,6.772323327372728e-05,,,,,1,0.0006472657072136439,0.0,6.02207415636622,11,3,3,38.0,6472.6570721364415
65142,bstar,1.177762262322578,2.354848078430053e-05,,,,,1,0.0002773451200277755,0.0,8.418689109630298,11,9,5,38.0,2773.4512002777556
65153,23rd,1.6973864088266528,2.3107076490626198e-05,,,,,1,0.00039221637582906787,0.0,7.3589882067443275,11,6,4,38.0,3922.163758290678
65164,shortness,1.7899006371718604,2.234907141914009e-05,,,,,1,0.00040002617173318263,0.0,7.192024316938106,11,5,3,38.0,4000.2617173318263
65175,transportable,1.1901416811748409,2.44468040823102e-05,,,,,1,0.00029095160509872635,0.0,8.460255598308908,11,6,4,38.0,2909.516050987264
65186,howe,1.1196227139026258,3.4536564103048564e-05,,,,,1,0.0003866792162992723,0.0,8.456775280558027,11,11,3,38.0,3866.792162992724
65197,peaked,1.0662724194205289,3.0268273694029705e-05,,,,,1,0.00032274225423415797,0.0,8.693841675742048,11,11,5,38.0,3227.42254234158
65208,foundations,1.0703658998893602,3.301538642845975e-05,,,,,1,0.0003533854380469328,0.0,8.5260557286939,11,11,5,38.0,3533.8543804693286
65219,mammoth,1.0850082610791292,3.564979631027844e-05,,,,,1,0.0003868032350244036,0.0,7.432033874518992,11,4,4,38.0,3868.032350244036
65230,superlative,0.7911075212283367,4.6274940966340386e-05,,,,,1,0.0003660845384286915,0.0,9.266171552263302,11,11,5,38.0,3660.8453842869167
65241,stimulate,0.9729761170776412,4.958050280687098e-05,,,,,1,0.00048240645103786407,0.0,6.177718328481055,11,4,3,38.0,4824.064510378641
65252,player-elimination,0.7411375376004022,9.689233221487224e-05,,,,,1,0.0007181054451009054,0.0,5.173595407601436,11,3,2,38.0,7181.054451009054
65263,racism,0.5263065008927881,0.0003632179834953943,,,,,1,0.0019116398595479542,0.0,3.650614160044465,11,2,4,38.0,19116.398595479543
65274,razor,1.1172144359120093,6.85301702630759e-05,,,,,1,0.0007656289551341629,0.0,4.725720645708852,11,2,3,38.0,7656.28955134163
65285,amazoncom,0.8416862567151802,3.657702187743336e-05,,,,,1,0.00030786376625806125,0.0,9.384126435341717,11,11,5,38.0,3078.6376625806133
65296,cardinal,1.106803705134715,8.809760299904645e-05,,,,,1,0.0009750675341283179,0.0,4.528147235490654,11,5,2,38.0,9750.67534128318
65307,origin,1.596025965097427,3.1602501331104864e-05,,,,,1,0.0005043841268646935,0.0,6.111831717120306,11,3,3,38.0,5043.841268646937
65318,multi-layered,0.8667479058388421,3.5062644324411294e-05,,,,,1,0.0003039047354135565,0.0,9.529046416483467,11,11,5,38.0,3039.047354135565
65329,ambience,1.2309402945643502,3.565939641095658e-05,,,,,1,0.00043894587922089834,0.0,7.193033733233001,11,3,5,38.0,4389.458792208984
65340,endorsement,1.7002835825162566,3.130318237731075e-05,,,,,1,0.0005322428707665367,0.0,6.1143337974542336,11,3,3,38.0,5322.428707665366
65351,lawyers,1.075457478064636,5.176431131172998e-05,,,,,1,0.0005567031569706583,0.0,6.25391633396464,11,4,2,38.0,5567.031569706585
65362,discipline,1.2592531610274629,3.8626883826722854e-05,,,,,1,0.00048641025559441326,0.0,7.040869224483817,11,11,5,38.0,4864.102555944133
65373,populated,1.1917201491281255,2.530888204760033e-05,,,,,1,0.00030161104688032403,0.0,8.706724341379,11,11,5,38.0,3016.11046880324
65384,topple,1.2297661620711229,2.9462059524429273e-05,,,,,1,0.00036231443868068344,0.0,7.880329814970976,11,7,3,38.0,3623.144386806834
65395,submitted,1.3778318335171789,3.5333905249549795e-05,,,,,1,0.00048684179455309466,0.0,6.869937535842946,11,4,2,38.0,4868.417945530948
65406,corrects,0.8390414834034503,3.039455066009094e-05,,,,,1,0.0002550228887322403,0.0,8.532764669995508,11,10,6,38.0,2550.228887322403
65417,ender,0.8722578872171433,2.6409071922718426e-05,,,,,1,0.00023035521278675944,0.0,8.626738795293114,11,8,6,38.0,2303.552127867595
65428,sieges,0.7578619495655764,7.358719152576103e-05,,,,,1,0.0005576893243276872,0.0,5.701856424016456,11,2,5,38.0,5576.893243276872
65439,beheading,0.8870428935428158,3.967257366389927e-05,,,,,1,0.00035191274537115717,0.0,6.663524286800297,11,5,5,38.0,3519.1274537115723
65450,mother's,1.0910898753972134,4.404200551971169e-05,,,,,1,0.0004805378631474561,0.0,5.8900273278091575,11,4,4,38.0,4805.378631474561
65461,ttr's,1.0621192647473676,8.069855912325355e-05,,,,,1,0.0008571149428216203,0.0,4.882590631613639,11,2,3,38.0,8571.149428216202
65472,agreeable,0.8680281924666171,6.772331560474583e-05,,,,,1,0.0005878574723223375,0.0,4.843159969647939,11,2,5,38.0,5878.574723223375
65483,retained,1.0214248290616716,2.8408578272314534e-05,,,,,1,0.00029017227205683984,0.0,8.148108430552655,11,6,5,38.0,2901.722720568399
65494,2013i,1.03186290368236,4.0659429617410194e-05,,,,,1,0.0004195495710708943,0.0,6.961095727388084,11,5,3,38.0,4195.495710708943
65505,122014,0.7145123340266871,2.8881016301942157e-05,,,,,1,0.00020635842366963488,0.0,8.65255954406716,11,9,6,38.0,2063.584236696349
65516,flowchart,1.0377981014827875,6.662376656495461e-05,,,,,1,0.000691420184547423,0.0,5.383449103711812,11,4,3,38.0,6914.20184547423
65527,'play,1.0746976469744691,3.3261751410096185e-05,,,,,1,0.00035746325974680087,0.0,7.83262582359369,11,6,4,38.0,3574.632597468009
65538,hamstrung,0.8119646594498102,0.00014688875228201123,,,,,1,0.0011926847572367079,0.0,3.6972794616356,11,2,2,38.0,11926.847572367078
65549,fathers,1.3980154162271874,2.745759118783137e-05,,,,,1,0.0003838613577305202,0.0,7.718271489855791,11,11,4,38.0,3838.613577305202
65560,reccomended,0.9966652188024452,2.7349113684328266e-05,,,,,1,0.0002725791037424398,0.0,8.481476881986495,11,10,5,38.0,2725.7910374243975
65571,103,1.1254588518926547,2.653881597175296e-05,,,,,1,0.0002986834535415953,0.0,8.400983217137213,11,7,5,38.0,2986.834535415953
65582,persuasion,1.2023697759178322,6.430672806675154e-05,,,,,1,0.0007732046621562901,0.0,5.133306520897362,11,2,3,38.0,7732.046621562902
65593,component-wise,1.2810777126179147,3.271871770807071e-05,,,,,1,0.0004191522004124649,0.0,6.8232069586610855,11,3,4,38.0,4191.522004124647
65604,fabric,1.0684060378802571,3.431525229641106e-05,,,,,1,0.00036662622744869925,0.0,8.126769105248446,11,5,4,38.0,3666.2622744869923
65615,space-themed,1.4357213315363344,2.429636889936341e-05,,,,,1,0.00034882815107692005,0.0,7.883700559722506,11,10,5,38.0,3488.2815107692013
65626,easy-to-understand,1.1648087704942591,2.380470043176448e-05,,,,,1,0.0002772792384190775,0.0,8.545575015045094,11,8,5,38.0,2772.792384190775
65637,ducal,1.2823351085373438,3.0575118156324905e-05,,,,,1,0.0003920754745953301,0.0,8.026003962909023,11,11,3,38.0,3920.754745953301
65648,plundering,1.6977145918424656,2.2187278103648826e-05,,,,,1,0.00037667665789831444,0.0,7.538000263925502,11,10,4,38.0,3766.7665789831453
65659,necessitates,1.149018730254103,3.1565585789405386e-05,,,,,1,0.00036269449303469553,0.0,8.398181720283427,11,11,3,38.0,3626.944930346955
65670,revel,1.1535436782261232,7.829186295752118e-05,,,,,1,0.0009031308357119456,0.0,4.720106400803476,11,2,3,38.0,9031.308357119455
65681,smallish,1.104743559123197,2.4023731655498937e-05,,,,,1,0.0002654006281251651,0.0,8.624444322183964,11,8,5,38.0,2654.0062812516508
65692,meier,1.3691881272107298,3.1597259145636356e-05,,,,,1,0.0004326259207460596,0.0,7.788326538366594,11,11,4,38.0,4326.2592074605955
65703,'samey',0.7622311859611227,2.9326879993344768e-05,,,,,1,0.0002235386251786671,0.0,8.232088622358372,11,8,6,38.0,2235.386251786671
65714,indecisive,0.7168264303962316,6.932558316648589e-05,,,,,1,0.0004969441031636916,0.0,5.8689599544302045,11,4,4,38.0,4969.441031636916
65725,blandness,1.200021939291928,6.768680732769145e-05,,,,,1,0.0008122565379385535,0.0,4.544794704095299,11,2,4,38.0,8122.565379385537
65736,wreak,1.1395185520774036,3.096318582121403e-05,,,,,1,0.000352831246746934,0.0,8.643614156859075,11,11,4,38.0,3528.31246746934
65747,grumble,0.7790888148143992,9.495062845322362e-05,,,,,1,0.0007397497258750434,0.0,5.500277946993122,11,3,3,38.0,7397.497258750435
65758,adversary,1.3382809074907231,2.672735623174525e-05,,,,,1,0.0003576871055264787,0.0,7.699708334009821,11,6,3,38.0,3576.8710552647844
65769,uncanny,1.1456022772875654,3.1613504396563407e-05,,,,,1,0.000362165026297435,0.0,7.86003144773444,11,5,3,38.0,3621.6502629743495
65780,6510,0.3809358371193077,5.1125393171591525e-05,,,,,1,0.0001947549444587396,0.0,8.023067666254486,11,8,8,38.0,1947.549444587396
65791,programing,1.6706932971526487,3.070774380791588e-05,,,,,1,0.000513032217505658,0.0,6.129713138737644,11,3,3,38.0,5130.322175056581
65802,pronounce,1.046226231834392,2.5757371311721364e-05,,,,,1,0.00026948037529421514,0.0,8.727438280448812,11,10,4,38.0,2694.8037529421517
65813,bath,0.8183175816110664,7.273713513192479e-05,,,,,1,0.0005952207651447404,0.0,5.378559216117587,11,2,4,38.0,5952.207651447403
65824,sultan,0.8776304438619177,6.96518415470816e-05,,,,,1,0.0006112857661276519,0.0,5.278413784925078,11,2,3,38.0,6112.857661276519
65835,family-style,1.0442684986214998,3.3070924379598284e-05,,,,,1,0.00034534924549908255,0.0,7.388287970997457,11,5,5,38.0,3453.4924549908246
65846,lawyer,1.071695377402546,0.00010446563134698483,,,,,1,0.0011195533421200217,0.0,4.5824768903631945,11,3,1,38.0,11195.533421200214
65857,possiblities,1.1350819709356683,3.108084055342425e-05,,,,,1,0.00035279301753718043,0.0,8.55202395572081,11,11,4,38.0,3527.9301753718037
65868,playmats,0.9359491952950088,3.4731895460322384e-05,,,,,1,0.000325072896071591,0.0,9.20534095722774,11,11,4,38.0,3250.72896071591
65879,hellas,1.2580644521782252,2.523676967144933e-05,,,,,1,0.0003174948281145995,0.0,8.543295409868225,11,11,4,38.0,3174.9482811459948
65890,eligible,0.7473391439255557,6.592826236960648e-05,,,,,1,0.0004927077115980114,0.0,5.4596467599467315,11,3,4,38.0,4927.0771159801125
65901,pre-bgg,0.8463412229551465,7.409207831001376e-05,,,,,1,0.0006270718016818552,0.0,4.889453048134646,11,2,5,38.0,6270.718016818554
65912,lineage,1.307076769672681,2.7202445105341448e-05,,,,,1,0.00035555684075488144,0.0,7.903418926286827,11,11,3,38.0,3555.5684075488143
65923,hopping,0.8818174039735275,7.123906474799596e-05,,,,,1,0.0006281984713757984,0.0,5.0351115495843315,11,2,5,38.0,6281.984713757984
65934,harmful,0.6426146532680348,0.00014056649408995494,,,,,1,0.0009033008886071966,0.0,4.02219007956273,11,2,3,38.0,9033.008886071968
65945,expantion,1.1815917124069264,2.672415894848229e-05,,,,,1,0.00031577044734572074,0.0,8.233669503482952,11,10,5,38.0,3157.704473457207
65956,grape,1.5767481134052377,2.5789837683198293e-05,,,,,1,0.0004066407791201022,0.0,7.416624996829779,11,10,4,38.0,4066.4077912010216
65967,depletion,1.5613240758389448,2.9239535729888954e-05,,,,,1,0.0004565239110142867,0.0,6.4662048022891465,11,3,5,38.0,4565.2391101428675
65978,disappearing,1.3934827745071123,3.085389806149164e-05,,,,,1,0.0004299437547508699,0.0,6.624400733512199,11,3,4,38.0,4299.437547508699
65989,morels,1.6785589198816342,2.437092510770812e-05,,,,,1,0.0004090803372531072,0.0,7.513091436150626,11,11,3,38.0,4090.8033725310725
66000,boggling,1.4957500178657317,3.3707667066898634e-05,,,,,1,0.0005041824361752576,0.0,7.957117084448373,11,11,3,48.0,5041.824361752576
66011,helluva,1.1840750979670989,4.328316631967873e-05,,,,,1,0.0005125051940029982,0.0,7.652486912549795,11,11,4,48.0,5125.051940029983
66022,inadequate,1.3309765886467746,3.9435216585013675e-05,,,,,1,0.000524873500428682,0.0,6.907132430280712,11,4,3,48.0,5248.73500428682
66033,varients,1.037747652291765,6.86144193894826e-05,,,,,1,0.0007120445263479814,0.0,5.494067808272828,11,2,3,48.0,7120.4452634798145
66044,lanes,1.2715480241952848,3.656338599249082e-05,,,,,1,0.0004649210121664127,0.0,7.376036103336753,11,4,4,48.0,4649.210121664126
66055,meteor,0.9799349931566588,4.3244472754548814e-05,,,,,1,0.0004237677211279211,0.0,7.561681071369622,11,3,5,48.0,4237.6772112792105
66066,whipped,1.2542135993281514,3.017306159888213e-05,,,,,1,0.00037843464190683983,0.0,8.174825257722636,11,6,4,48.0,3784.346419068399
66077,circus,1.0798474213333666,5.84401208857345e-05,,,,,1,0.0006310641384087062,0.0,6.114018661735131,11,5,3,48.0,6310.641384087062
66088,officer,1.4180674862486893,3.208527067450009e-05,,,,,1,0.0004549907913099712,0.0,7.891514814946191,11,6,3,48.0,4549.9079130997125
66099,hideously,0.7663562767226186,0.00021451368728688682,,,,,1,0.0016439391069521866,0.0,3.7746879790361647,11,2,1,48.0,16439.39106952187
66110,truthfully,1.0919020199681169,5.759804672846392e-05,,,,,1,0.0006289142356902774,0.0,6.6019118441673355,11,5,3,48.0,6289.142356902773
66121,broadly,1.037873021224094,4.4936280813896995e-05,,,,,1,0.0004663815353089356,0.0,7.269377895968433,11,6,3,48.0,4663.815353089356
66132,1980's,1.6550985285961657,4.183401675602924e-05,,,,,1,0.0006923941957817134,0.0,6.293658950458236,11,5,3,48.0,6923.941957817135
66143,drizzt,1.4562353187912218,3.4274486105425014e-05,,,,,1,0.0004991171720013889,0.0,7.130181648896771,11,4,3,48.0,4991.171720013889
66154,geometry,1.062874901226288,4.9813516954659336e-05,,,,,1,0.0005294553691291755,0.0,6.687571352611059,11,4,3,48.0,5294.553691291755
66165,anna,0.7537310142004399,5.711817675608802e-05,,,,,1,0.00043051741295646205,0.0,9.560883573807368,11,11,5,48.0,4305.174129564621
66176,trophies,1.064733926766024,7.176484739991505e-05,,,,,1,0.0007641046777587603,0.0,6.073786119304918,11,3,3,48.0,7641.046777587603
66187,castaways,1.0965996880097328,3.388565057146864e-05,,,,,1,0.00037158993844679344,0.0,8.70077566634074,11,10,4,48.0,3715.8993844679344
66198,coz,1.2179169953322506,3.8260869617675893e-05,,,,,1,0.0004659856336355881,0.0,6.746344296584657,11,3,6,48.0,4659.8563363558815
66209,fruition,1.7938457539737551,3.70512130386812e-05,,,,,1,0.000664641611890153,0.0,6.354210876563941,11,4,2,48.0,6646.41611890153
66220,sackson's,1.4520274698083233,3.7102359445607344e-05,,,,,1,0.0005387364510972418,0.0,7.372245662637786,11,4,2,48.0,5387.364510972418
66231,dificult,1.1682167840611208,4.166675486004972e-05,,,,,1,0.0004867580236487036,0.0,7.658560645222433,11,11,4,48.0,4867.580236487036
66242,compulsive,1.3190440688130791,3.0869503846827594e-05,,,,,1,0.0004071823595636047,0.0,8.22177860401247,11,10,3,48.0,4071.8235956360472
66253,academic,0.9019069875992496,7.35374650818694e-05,,,,,1,0.0006632395360767385,0.0,5.607088110326469,11,2,4,48.0,6632.395360767386
66264,spheres,0.8585887694593239,4.6302090448173526e-05,,,,,1,0.00039754454861291627,0.0,9.489206087298674,11,11,4,48.0,3975.4454861291633
66275,citizen,1.3269335705982577,4.52897242788296e-05,,,,,1,0.0006009645554871795,0.0,7.014802047592416,11,5,3,48.0,6009.645554871794
66286,luck-dependant,1.2751043751864906,4.5212295942067103e-05,,,,,1,0.0005765039636795617,0.0,5.954965338938389,11,4,4,48.0,5765.039636795618
66297,vice-versa,1.629745480008807,3.2140935204605076e-05,,,,,1,0.0005238154387296105,0.0,6.770964153228425,11,3,3,48.0,5238.154387296106
66308,cracker,0.9670390869788312,7.343203609495489e-05,,,,,1,0.0007101164914026175,0.0,6.3946826912090104,11,4,2,48.0,7101.164914026175
66319,indicator,1.2372308363789457,6.284463180697258e-05,,,,,1,0.0007775331637246758,0.0,5.191103029228787,11,2,4,48.0,7775.331637246758
66330,dice-placement,1.2956073331906022,3.6478788823493543e-05,,,,,1,0.00047262186305629613,0.0,7.036020773183017,11,4,3,48.0,4726.218630562961
66341,finaly,0.6660339049096928,0.0001424901742071853,,,,,1,0.0009490328713847401,0.0,4.763155663466524,11,2,4,48.0,9490.328713847402
66352,entails,1.2390074063427372,5.214645564117454e-05,,,,,1,0.0006460984475393826,0.0,6.455712027255621,11,4,3,48.0,6460.984475393826
66363,disadvantaged,1.1326460969852712,5.899689299332762e-05,,,,,1,0.0006682260058315026,0.0,6.050488233117269,11,3,3,48.0,6682.260058315023
66374,2d6,1.024407648689454,0.00010681513612613132,,,,,1,0.0010942224244341412,0.0,4.330628914147233,11,3,3,48.0,10942.224244341414
66385,subtracting,2.0932016409298084,2.990387598130719e-05,,,,,1,0.000625948422742337,0.0,6.36588188245024,11,3,3,48.0,6259.484227423372
66396,seyfarth,0.9799934162489538,6.196353084131519e-05,,,,,1,0.0006072385227202787,0.0,6.102268668727473,11,3,3,48.0,6072.385227202787
66407,-----------,1.0449890678642182,3.155308641651191e-05,,,,,1,0.00032972630362629904,0.0,8.477522492557444,11,9,4,48.0,3297.2630362629898
66418,livestock,1.1401361013071774,4.190067842653673e-05,,,,,1,0.0004777247614335734,0.0,7.7705273958448995,11,3,5,48.0,4777.247614335734
66429,botched,1.9737174340403403,2.403907208237537e-05,,,,,1,0.0004744633566713669,0.0,7.401695119948419,11,5,3,48.0,4744.633566713669
66440,immerses,0.6862149869052623,6.726694918832855e-05,,,,,1,0.00046159588656425807,0.0,9.628894515987861,11,11,5,48.0,4615.958865642582
66451,incorporation,1.0188097567687762,3.266645022429346e-05,,,,,1,0.0003328089820751175,0.0,9.072384373606202,11,10,5,48.0,3328.0898207511746
66462,1e,1.1876774566863977,4.220857977060141e-05,,,,,1,0.0005013017867229281,0.0,8.145071177197494,11,11,3,48.0,5013.017867229281
66473,b-,0.7052856261046496,5.9523842744849524e-05,,,,,1,0.0004198131069845591,0.0,9.658754160301251,11,11,5,48.0,4198.131069845591
66484,squarely,1.3123176291866592,3.496597614095702e-05,,,,,1,0.0004588646691149801,0.0,7.467676231544994,11,5,3,48.0,4588.646691149801
66495,pared,0.9353731693142304,5.275990785781294e-05,,,,,1,0.0004935020222568927,0.0,6.718381241617492,11,4,3,48.0,4935.020222568926
66506,'a,1.250177111171503,4.420642134361557e-05,,,,,1,0.0005526585613059157,0.0,7.081833513467059,11,5,4,48.0,5526.585613059157
66517,catastrophic,1.5066361297622035,3.3017660660489504e-05,,,,,1,0.0004974560047132165,0.0,7.833488596944898,11,11,4,48.0,4974.560047132167
66528,deducted,1.635954296690301,3.1313421523091405e-05,,,,,1,0.0005122732648477593,0.0,7.477190645323122,11,5,3,48.0,5122.732648477594
66539,beings,1.234618764843597,4.8955426406987595e-05,,,,,1,0.0006044128808298662,0.0,7.135201090508869,11,11,4,48.0,6044.128808298662
66550,larry,1.1080524327050034,4.178960791955884e-05,,,,,1,0.0004630507671705545,0.0,8.270657656961413,11,11,3,48.0,4630.507671705545
66561,laukat,1.0118289812374908,4.051340623025945e-05,,,,,1,0.00040992638552424026,0.0,8.7385695686793,11,11,5,48.0,4099.263855242402
